STATIONS_ID;MESS_DATUM;QN_7;SD_SO;eor
       3897;2006092519;   10;  0.00;eor
       3897;2006092520;   10;  0.00;eor
       3897;2006092603;   10;  0.00;eor
       3897;2006092604;   10;  0.00;eor
       3897;2006092605;   10;  0.00;eor
       3897;2006092606;   10;  0.00;eor
       3897;2006092607;   10;  0.00;eor
       3897;2006092608;   10;  4.00;eor
       3897;2006092609;   10;  1.00;eor
       3897;2006092610;   10; 54.00;eor
       3897;2006092611;   10; 60.00;eor
       3897;2006092612;   10; 59.00;eor
       3897;2006092613;   10; 57.00;eor
       3897;2006092614;   10; 42.00;eor
       3897;2006092615;   10;  0.00;eor
       3897;2006092616;   10;  0.00;eor
       3897;2006092617;   10;  0.00;eor
       3897;2006092618;   10;  0.00;eor
       3897;2006092619;   10;  0.00;eor
       3897;2006092620;   10;  0.00;eor
       3897;2006092703;   10;  0.00;eor
       3897;2006092704;   10;  0.00;eor
       3897;2006092705;   10;  0.00;eor
       3897;2006092706;   10;  0.00;eor
       3897;2006092707;   10; 22.00;eor
       3897;2006092708;   10; 31.00;eor
       3897;2006092709;   10; 25.00;eor
       3897;2006092710;   10; 11.00;eor
       3897;2006092711;   10; 22.00;eor
       3897;2006092712;   10; 24.00;eor
       3897;2006092713;   10; 10.00;eor
       3897;2006092714;   10;  0.00;eor
       3897;2006092715;   10;  0.00;eor
       3897;2006092716;   10;  0.00;eor
       3897;2006092717;   10;  4.00;eor
       3897;2006092718;   10;  0.00;eor
       3897;2006092719;   10;  0.00;eor
       3897;2006092720;   10;  0.00;eor
       3897;2006092803;   10;  0.00;eor
       3897;2006092804;   10;  0.00;eor
       3897;2006092805;   10;  0.00;eor
       3897;2006092806;   10;  0.00;eor
       3897;2006092807;   10;  0.00;eor
       3897;2006092808;   10;  2.00;eor
       3897;2006092809;   10; 16.00;eor
       3897;2006092810;   10; 60.00;eor
       3897;2006092811;   10; 50.00;eor
       3897;2006092812;   10; 23.00;eor
       3897;2006092813;   10; 29.00;eor
       3897;2006092814;   10;  6.00;eor
       3897;2006092815;   10;  6.00;eor
       3897;2006092816;   10;  0.00;eor
       3897;2006092817;   10;  0.00;eor
       3897;2006092818;   10;  0.00;eor
       3897;2006092819;   10;  0.00;eor
       3897;2006092820;   10;  0.00;eor
       3897;2006092903;   10;  0.00;eor
       3897;2006092904;   10;  0.00;eor
       3897;2006092905;   10;  0.00;eor
       3897;2006092906;   10;  0.00;eor
       3897;2006092907;   10; 37.00;eor
       3897;2006092908;   10; 14.00;eor
       3897;2006092909;   10; 50.00;eor
       3897;2006092910;   10; 37.00;eor
       3897;2006092911;   10; 54.00;eor
       3897;2006092912;   10; 60.00;eor
       3897;2006092913;   10; 25.00;eor
       3897;2006092914;   10; 11.00;eor
       3897;2006092915;   10;  0.00;eor
       3897;2006092916;   10;  0.00;eor
       3897;2006092917;   10;  0.00;eor
       3897;2006092918;   10;  0.00;eor
       3897;2006092919;   10;  0.00;eor
       3897;2006092920;   10;  0.00;eor
       3897;2006093003;   10;  0.00;eor
       3897;2006093004;   10;  0.00;eor
       3897;2006093005;   10;  0.00;eor
       3897;2006093006;   10;  0.00;eor
       3897;2006093007;   10;  0.00;eor
       3897;2006093008;   10; 36.00;eor
       3897;2006093009;   10; 53.00;eor
       3897;2006093010;   10; 56.00;eor
       3897;2006093011;   10; 60.00;eor
       3897;2006093012;   10; 40.00;eor
       3897;2006093013;   10; 52.00;eor
       3897;2006093014;   10; 17.00;eor
       3897;2006093015;   10;  0.00;eor
       3897;2006093016;   10; 14.00;eor
       3897;2006093017;   10;  0.00;eor
       3897;2006093018;   10;  0.00;eor
       3897;2006093019;   10;  0.00;eor
       3897;2006093020;   10;  0.00;eor
       3897;2006100103;   10;  0.00;eor
       3897;2006100104;   10;  0.00;eor
       3897;2006100105;   10;  0.00;eor
       3897;2006100106;   10;  0.00;eor
       3897;2006100107;   10;  0.00;eor
       3897;2006100108;   10;  0.00;eor
       3897;2006100109;   10;  0.00;eor
       3897;2006100110;   10; 26.00;eor
       3897;2006100111;   10; 16.00;eor
       3897;2006100112;   10;  6.00;eor
       3897;2006100113;   10; 10.00;eor
       3897;2006100114;   10; 14.00;eor
       3897;2006100115;   10;  2.00;eor
       3897;2006100116;   10;  5.00;eor
       3897;2006100117;   10;  0.00;eor
       3897;2006100118;   10;  0.00;eor
       3897;2006100119;   10;  0.00;eor
       3897;2006100120;   10;  0.00;eor
       3897;2006100203;   10;  0.00;eor
       3897;2006100204;   10;  0.00;eor
       3897;2006100205;   10;  0.00;eor
       3897;2006100206;   10;  0.00;eor
       3897;2006100207;   10; 13.00;eor
       3897;2006100208;   10;  7.00;eor
       3897;2006100209;   10; 28.00;eor
       3897;2006100210;   10; 15.00;eor
       3897;2006100211;   10; 13.00;eor
       3897;2006100212;   10; 24.00;eor
       3897;2006100213;   10; 33.00;eor
       3897;2006100214;   10; 15.00;eor
       3897;2006100215;   10;  0.00;eor
       3897;2006100216;   10;  1.00;eor
       3897;2006100217;   10;  0.00;eor
       3897;2006100218;   10;  0.00;eor
       3897;2006100219;   10;  0.00;eor
       3897;2006100220;   10;  0.00;eor
       3897;2006100303;   10;  0.00;eor
       3897;2006100304;   10;  0.00;eor
       3897;2006100305;   10;  0.00;eor
       3897;2006100306;   10;  0.00;eor
       3897;2006100307;   10;  0.00;eor
       3897;2006100308;   10;  0.00;eor
       3897;2006100309;   10;  0.00;eor
       3897;2006100310;   10;  6.00;eor
       3897;2006100311;   10;  0.00;eor
       3897;2006100312;   10;  0.00;eor
       3897;2006100313;   10;  0.00;eor
       3897;2006100314;   10;  0.00;eor
       3897;2006100315;   10;  0.00;eor
       3897;2006100316;   10;  0.00;eor
       3897;2006100317;   10;  0.00;eor
       3897;2006100318;   10;  0.00;eor
       3897;2006100319;   10;  0.00;eor
       3897;2006100320;   10;  0.00;eor
       3897;2006100403;   10;  0.00;eor
       3897;2006100404;   10;  0.00;eor
       3897;2006100405;   10;  0.00;eor
       3897;2006100406;   10;  0.00;eor
       3897;2006100407;   10;  0.00;eor
       3897;2006100408;   10;  0.00;eor
       3897;2006100409;   10;  0.00;eor
       3897;2006100410;   10;  0.00;eor
       3897;2006100411;   10; 12.00;eor
       3897;2006100412;   10; 11.00;eor
       3897;2006100413;   10;  5.00;eor
       3897;2006100414;   10;  6.00;eor
       3897;2006100415;   10; 16.00;eor
       3897;2006100416;   10; 60.00;eor
       3897;2006100417;   10; 24.00;eor
       3897;2006100418;   10;  0.00;eor
       3897;2006100419;   10;  0.00;eor
       3897;2006100420;   10;  0.00;eor
       3897;2006100503;   10;  0.00;eor
       3897;2006100504;   10;  0.00;eor
       3897;2006100505;   10;  0.00;eor
       3897;2006100506;   10;  0.00;eor
       3897;2006100507;   10;  0.00;eor
       3897;2006100508;   10; 22.00;eor
       3897;2006100509;   10; 54.00;eor
       3897;2006100510;   10; 60.00;eor
       3897;2006100511;   10; 60.00;eor
       3897;2006100512;   10; 60.00;eor
       3897;2006100513;   10; 33.00;eor
       3897;2006100514;   10; 40.00;eor
       3897;2006100515;   10; 22.00;eor
       3897;2006100516;   10; 17.00;eor
       3897;2006100517;   10;  0.00;eor
       3897;2006100518;   10;  0.00;eor
       3897;2006100519;   10;  0.00;eor
       3897;2006100520;   10;  0.00;eor
       3897;2006100603;   10;  0.00;eor
       3897;2006100604;   10;  0.00;eor
       3897;2006100605;   10;  0.00;eor
       3897;2006100606;   10;  0.00;eor
       3897;2006100607;   10;  0.00;eor
       3897;2006100608;   10;  0.00;eor
       3897;2006100609;   10;  0.00;eor
       3897;2006100610;   10;  5.00;eor
       3897;2006100611;   10; 14.00;eor
       3897;2006100612;   10; 18.00;eor
       3897;2006100613;   10;  0.00;eor
       3897;2006100614;   10;  0.00;eor
       3897;2006100615;   10;  0.00;eor
       3897;2006100616;   10;  0.00;eor
       3897;2006100617;   10;  0.00;eor
       3897;2006100618;   10;  0.00;eor
       3897;2006100619;   10;  0.00;eor
       3897;2006100620;   10;  0.00;eor
       3897;2006100703;   10;  0.00;eor
       3897;2006100704;   10;  0.00;eor
       3897;2006100705;   10;  0.00;eor
       3897;2006100706;   10;  0.00;eor
       3897;2006100707;   10; 12.00;eor
       3897;2006100708;   10;  1.00;eor
       3897;2006100709;   10; 33.00;eor
       3897;2006100710;   10; 42.00;eor
       3897;2006100711;   10; 48.00;eor
       3897;2006100712;   10; 46.00;eor
       3897;2006100713;   10; 19.00;eor
       3897;2006100714;   10;  7.00;eor
       3897;2006100715;   10;  0.00;eor
       3897;2006100716;   10;  0.00;eor
       3897;2006100717;   10;  0.00;eor
       3897;2006100718;   10;  0.00;eor
       3897;2006100719;   10;  0.00;eor
       3897;2006100720;   10;  0.00;eor
       3897;2006100803;   10;  0.00;eor
       3897;2006100804;   10;  0.00;eor
       3897;2006100805;   10;  0.00;eor
       3897;2006100806;   10;  0.00;eor
       3897;2006100807;   10;  0.00;eor
       3897;2006100808;   10;  0.00;eor
       3897;2006100809;   10;  0.00;eor
       3897;2006100810;   10;  9.00;eor
       3897;2006100811;   10;  0.00;eor
       3897;2006100812;   10;  0.00;eor
       3897;2006100813;   10;  0.00;eor
       3897;2006100814;   10;  0.00;eor
       3897;2006100815;   10;  0.00;eor
       3897;2006100816;   10;  0.00;eor
       3897;2006100817;   10;  0.00;eor
       3897;2006100818;   10;  0.00;eor
       3897;2006100819;   10;  0.00;eor
       3897;2006100820;   10;  0.00;eor
       3897;2006100903;   10;  0.00;eor
       3897;2006100904;   10;  0.00;eor
       3897;2006100905;   10;  0.00;eor
       3897;2006100906;   10;  0.00;eor
       3897;2006100907;   10; 48.00;eor
       3897;2006100908;   10; 60.00;eor
       3897;2006100909;   10; 60.00;eor
       3897;2006100910;   10; 60.00;eor
       3897;2006100911;   10; 60.00;eor
       3897;2006100912;   10; 60.00;eor
       3897;2006100913;   10; 58.00;eor
       3897;2006100914;   10; 55.00;eor
       3897;2006100915;   10; 14.00;eor
       3897;2006100916;   10; 24.00;eor
       3897;2006100917;   10;  0.00;eor
       3897;2006100918;   10;  0.00;eor
       3897;2006100919;   10;  0.00;eor
       3897;2006100920;   10;  0.00;eor
       3897;2006101003;   10;  0.00;eor
       3897;2006101004;   10;  0.00;eor
       3897;2006101005;   10;  0.00;eor
       3897;2006101006;   10;  0.00;eor
       3897;2006101007;   10;  3.00;eor
       3897;2006101008;   10; 47.00;eor
       3897;2006101009;   10; 17.00;eor
       3897;2006101010;   10;  0.00;eor
       3897;2006101011;   10;  0.00;eor
       3897;2006101012;   10;  0.00;eor
       3897;2006101013;   10;  0.00;eor
       3897;2006101014;   10;  0.00;eor
       3897;2006101015;   10;  0.00;eor
       3897;2006101016;   10;  0.00;eor
       3897;2006101017;   10;  0.00;eor
       3897;2006101018;   10;  0.00;eor
       3897;2006101019;   10;  0.00;eor
       3897;2006101020;   10;  0.00;eor
       3897;2006101103;   10;  0.00;eor
       3897;2006101104;   10;  0.00;eor
       3897;2006101105;   10;  0.00;eor
       3897;2006101106;   10;  0.00;eor
       3897;2006101107;   10; 20.00;eor
       3897;2006101108;   10; 58.00;eor
       3897;2006101109;   10; 43.00;eor
       3897;2006101110;   10; 38.00;eor
       3897;2006101111;   10; 50.00;eor
       3897;2006101112;   10; 21.00;eor
       3897;2006101113;   10; 42.00;eor
       3897;2006101114;   10; 44.00;eor
       3897;2006101115;   10; 35.00;eor
       3897;2006101116;   10; 18.00;eor
       3897;2006101117;   10;  0.00;eor
       3897;2006101118;   10;  0.00;eor
       3897;2006101119;   10;  0.00;eor
       3897;2006101120;   10;  0.00;eor
       3897;2006101203;   10;  0.00;eor
       3897;2006101204;   10;  0.00;eor
       3897;2006101205;   10;  0.00;eor
       3897;2006101206;   10;  0.00;eor
       3897;2006101207;   10;  0.00;eor
       3897;2006101208;   10;  0.00;eor
       3897;2006101209;   10;  0.00;eor
       3897;2006101210;   10;  0.00;eor
       3897;2006101211;   10;  0.00;eor
       3897;2006101212;   10;  0.00;eor
       3897;2006101213;   10;  0.00;eor
       3897;2006101214;   10;  0.00;eor
       3897;2006101215;   10;  0.00;eor
       3897;2006101216;   10;  0.00;eor
       3897;2006101217;   10;  0.00;eor
       3897;2006101218;   10;  0.00;eor
       3897;2006101219;   10;  0.00;eor
       3897;2006101220;   10;  0.00;eor
       3897;2006101303;   10;  0.00;eor
       3897;2006101304;   10;  0.00;eor
       3897;2006101305;   10;  0.00;eor
       3897;2006101306;   10;  0.00;eor
       3897;2006101307;   10;  0.00;eor
       3897;2006101308;   10;  0.00;eor
       3897;2006101309;   10;  0.00;eor
       3897;2006101310;   10;  0.00;eor
       3897;2006101311;   10;  0.00;eor
       3897;2006101312;   10;  0.00;eor
       3897;2006101313;   10;  0.00;eor
       3897;2006101314;   10;  0.00;eor
       3897;2006101315;   10;  0.00;eor
       3897;2006101316;   10;  0.00;eor
       3897;2006101317;   10;  0.00;eor
       3897;2006101318;   10;  0.00;eor
       3897;2006101319;   10;  0.00;eor
       3897;2006101320;   10;  0.00;eor
       3897;2006101403;   10;  0.00;eor
       3897;2006101404;   10;  0.00;eor
       3897;2006101405;   10;  0.00;eor
       3897;2006101406;   10;  0.00;eor
       3897;2006101407;   10;  0.00;eor
       3897;2006101408;   10; 18.00;eor
       3897;2006101409;   10; 58.00;eor
       3897;2006101410;   10;  4.00;eor
       3897;2006101411;   10;  0.00;eor
       3897;2006101412;   10;  0.00;eor
       3897;2006101413;   10;  0.00;eor
       3897;2006101414;   10;  0.00;eor
       3897;2006101415;   10;  0.00;eor
       3897;2006101416;   10;  0.00;eor
       3897;2006101417;   10;  0.00;eor
       3897;2006101418;   10;  0.00;eor
       3897;2006101419;   10;  0.00;eor
       3897;2006101420;   10;  0.00;eor
       3897;2006101503;   10;  0.00;eor
       3897;2006101504;   10;  0.00;eor
       3897;2006101505;   10;  0.00;eor
       3897;2006101506;   10;  0.00;eor
       3897;2006101507;   10;  0.00;eor
       3897;2006101508;   10;  0.00;eor
       3897;2006101509;   10;  0.00;eor
       3897;2006101510;   10;  0.00;eor
       3897;2006101511;   10;  0.00;eor
       3897;2006101512;   10;  0.00;eor
       3897;2006101513;   10; 20.00;eor
       3897;2006101514;   10; 22.00;eor
       3897;2006101515;   10;  6.00;eor
       3897;2006101516;   10;  9.00;eor
       3897;2006101517;   10;  0.00;eor
       3897;2006101518;   10;  0.00;eor
       3897;2006101519;   10;  0.00;eor
       3897;2006101520;   10;  0.00;eor
       3897;2006101603;   10;  0.00;eor
       3897;2006101604;   10;  0.00;eor
       3897;2006101605;   10;  0.00;eor
       3897;2006101606;   10;  0.00;eor
       3897;2006101607;   10;  0.00;eor
       3897;2006101608;   10;  0.00;eor
       3897;2006101609;   10;  0.00;eor
       3897;2006101610;   10; 47.00;eor
       3897;2006101611;   10; 59.00;eor
       3897;2006101612;   10;  6.00;eor
       3897;2006101613;   10;  6.00;eor
       3897;2006101614;   10; 10.00;eor
       3897;2006101615;   10; 24.00;eor
       3897;2006101616;   10; 44.00;eor
       3897;2006101617;   10;  0.00;eor
       3897;2006101618;   10;  0.00;eor
       3897;2006101619;   10;  0.00;eor
       3897;2006101620;   10;  0.00;eor
       3897;2006101703;   10;  0.00;eor
       3897;2006101704;   10;  0.00;eor
       3897;2006101705;   10;  0.00;eor
       3897;2006101706;   10;  0.00;eor
       3897;2006101707;   10; 44.00;eor
       3897;2006101708;   10; 60.00;eor
       3897;2006101709;   10; 60.00;eor
       3897;2006101710;   10; 60.00;eor
       3897;2006101711;   10; 60.00;eor
       3897;2006101712;   10; 60.00;eor
       3897;2006101713;   10; 60.00;eor
       3897;2006101714;   10; 60.00;eor
       3897;2006101715;   10; 60.00;eor
       3897;2006101716;   10; 39.00;eor
       3897;2006101717;   10;  0.00;eor
       3897;2006101718;   10;  0.00;eor
       3897;2006101719;   10;  0.00;eor
       3897;2006101720;   10;  0.00;eor
       3897;2006101803;   10;  0.00;eor
